problem_link,problem_name,num_occur
https://leetcode.com/problems/queries-on-number-of-points-inside-a-circle/,Queries on Number of Points Inside a Circle,1
https://leetcode.com/problems/sentence-similarity-iii/,Sentence Similarity III,1
https://leetcode.com/problems/evaluate-the-bracket-pairs-of-a-string/,Evaluate the Bracket Pairs of a String,2
https://leetcode.com/problems/minimum-number-of-operations-to-reinitialize-a-permutation/,Minimum Number of Operations to Reinitialize a Permutation,1
https://leetcode.com/problems/sum-of-beauty-of-all-substrings/,Sum of Beauty of All Substrings,1
https://leetcode.com/problems/map-of-highest-peak/,Map of Highest Peak,2
https://leetcode.com/problems/design-most-recently-used-queue/,Design Most Recently Used Queue,1
https://leetcode.com/problems/latest-time-by-replacing-hidden-digits/,Latest Time by Replacing Hidden Digits,1
https://leetcode.com/problems/largest-submatrix-with-rearrangements/,Largest Submatrix With Rearrangements,Directi
https://leetcode.com/problems/tuple-with-same-product/,Tuple with Same Product,1
https://leetcode.com/problems/maximum-score-from-removing-substrings/,Maximum Score From Removing Substrings,1
https://leetcode.com/problems/largest-subarray-length-k/,Largest Subarray Length K,1
https://leetcode.com/problems/concatenation-of-consecutive-binary-numbers/,Concatenation of Consecutive Binary Numbers,3
https://leetcode.com/problems/find-the-most-competitive-subsequence/,Find the Most Competitive Subsequence,2
https://leetcode.com/problems/minimum-operations-to-reduce-x-to-zero/,Minimum Operations to Reduce X to Zero,3
https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree-iii/,Lowest Common Ancestor of a Binary Tree III,3
https://leetcode.com/problems/furthest-building-you-can-reach/,Furthest Building You Can Reach,3
https://leetcode.com/problems/count-sorted-vowel-strings/,Count Sorted Vowel Strings,3
https://leetcode.com/problems/sort-array-by-increasing-frequency/,Sort Array by Increasing Frequency,2
https://leetcode.com/problems/largest-substring-between-two-equal-characters/,Largest Substring Between Two Equal Characters,2
https://leetcode.com/problems/mean-of-array-after-removing-some-elements/,Mean of Array After Removing Some Elements,1
https://leetcode.com/problems/special-array-with-x-elements-greater-than-or-equal-x/,Special Array With X Elements Greater Than or Equal X,1
https://leetcode.com/problems/rearrange-spaces-between-words/,Rearrange Spaces Between Words,4
https://leetcode.com/problems/dot-product-of-two-sparse-vectors/,Dot Product of Two Sparse Vectors,4
https://leetcode.com/problems/minimum-number-of-vertices-to-reach-all-nodes/,Minimum Number of Vertices to Reach All Nodes,2
https://leetcode.com/problems/make-the-string-great/,Make The String Great,1
https://leetcode.com/problems/kth-missing-positive-number/,Kth Missing Positive Number,2
https://leetcode.com/problems/count-good-triplets/,Count Good Triplets,2
https://leetcode.com/problems/shuffle-string/,Shuffle String,2
https://leetcode.com/problems/minimum-number-of-increments-on-subarrays-to-form-a-target-array/,Minimum Number of Increments on Subarrays to Form a Target Array,4
https://leetcode.com/problems/number-of-sub-arrays-with-odd-sum/,Number of Sub-arrays With Odd Sum,2
https://leetcode.com/problems/path-with-maximum-probability/,Path with Maximum Probability,5
https://leetcode.com/problems/range-sum-of-sorted-subarray-sums/,Range Sum of Sorted Subarray Sums,1
https://leetcode.com/problems/path-crossing/,Path Crossing,2
https://leetcode.com/problems/clone-n-ary-tree/,Clone N-ary Tree,2
https://leetcode.com/problems/minimum-number-of-days-to-make-m-bouquets/,Minimum Number of Days to Make m Bouquets,2
https://leetcode.com/problems/the-k-strongest-values-in-an-array/,The k Strongest Values in an Array,1
https://leetcode.com/problems/check-if-a-string-contains-all-binary-codes-of-size-k/,Check If a String Contains All Binary Codes of Size K,1
https://leetcode.com/problems/people-whose-list-of-favorite-companies-is-not-a-subset-of-another-list/,People Whose List of Favorite Companies Is Not a Subset of Another List,1
https://leetcode.com/problems/simplified-fractions/,Simplified Fractions,2
https://leetcode.com/problems/consecutive-characters/,Consecutive Characters,2
https://leetcode.com/problems/build-an-array-with-stack-operations/,Build an Array With Stack Operations,2
https://leetcode.com/problems/longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit/,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,3
https://leetcode.com/problems/destination-city/,Destination City,2
https://leetcode.com/problems/leftmost-column-with-at-least-a-one/,Leftmost Column with at Least a One,2
https://leetcode.com/problems/maximum-points-you-can-obtain-from-cards/,Maximum Points You Can Obtain from Cards,17
https://leetcode.com/problems/maximum-score-after-splitting-a-string/,Maximum Score After Splitting a String,1
https://leetcode.com/problems/reformat-the-string/,Reformat The String,4
https://leetcode.com/problems/pizza-with-3n-slices/,Pizza With 3n Slices,2
https://leetcode.com/problems/frog-position-after-t-seconds/,Frog Position After T Seconds,2
https://leetcode.com/problems/time-needed-to-inform-all-employees/,Time Needed to Inform All Employees,11
https://leetcode.com/problems/rank-teams-by-votes/,Rank Teams by Votes,2
https://leetcode.com/problems/product-of-the-last-k-numbers/,Product of the Last K Numbers,7
https://leetcode.com/problems/check-if-n-and-its-double-exist/,Check If N and Its Double Exist,2
https://leetcode.com/problems/jump-game-iv/,Jump Game IV,5
https://leetcode.com/problems/rank-transform-of-an-array/,Rank Transform of an Array,2
https://leetcode.com/problems/all-elements-in-two-binary-search-trees/,All Elements in Two Binary Search Trees,2
https://leetcode.com/problems/divide-array-in-sets-of-k-consecutive-numbers/,Divide Array in Sets of K Consecutive Numbers,4
https://leetcode.com/problems/minimum-falling-path-sum-ii/,Minimum Falling Path Sum II,1
https://leetcode.com/problems/element-appearing-more-than-25-in-sorted-array/,Element Appearing More Than 25% In Sorted Array,2
https://leetcode.com/problems/count-square-submatrices-with-all-ones/,Count Square Submatrices with All Ones,8
https://leetcode.com/problems/find-winner-on-a-tic-tac-toe-game/,Find Winner on a Tic Tac Toe Game,11
https://leetcode.com/problems/search-suggestions-system/,Search Suggestions System,3
https://leetcode.com/problems/find-elements-in-a-contaminated-binary-tree/,Find Elements in a Contaminated Binary Tree,1
https://leetcode.com/problems/cells-with-odd-values-in-a-matrix/,Cells with Odd Values in a Matrix,2
https://leetcode.com/problems/minimum-remove-to-make-valid-parentheses/,Minimum Remove to Make Valid Parentheses,2
https://leetcode.com/problems/find-positive-integer-solution-for-a-given-equation/,Find Positive Integer Solution for a Given Equation,2
https://leetcode.com/problems/unique-number-of-occurrences/,Unique Number of Occurrences,2
https://leetcode.com/problems/minimum-absolute-difference/,Minimum Absolute Difference,2
https://leetcode.com/problems/distance-between-bus-stops/,Distance Between Bus Stops,1
https://leetcode.com/problems/single-row-keyboard/,Single-Row Keyboard,1
https://leetcode.com/problems/find-words-that-can-be-formed-by-characters/,Find Words That Can Be Formed by Characters,2
https://leetcode.com/problems/snapshot-array/,Snapshot Array,36
https://leetcode.com/problems/relative-sort-array/,Relative Sort Array,2
https://leetcode.com/problems/compare-strings-by-frequency-of-the-smallest-character/,Compare Strings by Frequency of the Smallest Character,2
https://leetcode.com/problems/print-in-order/,Print in Order,2
https://leetcode.com/problems/delete-nodes-and-return-forest/,Delete Nodes And Return Forest,6
https://leetcode.com/problems/defanging-an-ip-address/,Defanging an IP Address,2
https://leetcode.com/problems/car-pooling/,Car Pooling,3
https://leetcode.com/problems/largest-values-from-labels/,Largest Values From Labels,1
https://leetcode.com/problems/shortest-path-in-binary-matrix/,Shortest Path in Binary Matrix,5
https://leetcode.com/problems/brace-expansion/,Brace Expansion,4
https://leetcode.com/problems/letter-tile-possibilities/,Letter Tile Possibilities,1
https://leetcode.com/problems/occurrences-after-bigram/,Occurrences After Bigram,1
https://leetcode.com/problems/campus-bikes-ii/,Campus Bikes II,2
https://leetcode.com/problems/confusing-number/,Confusing Number,2
https://leetcode.com/problems/valid-boomerang/,Valid Boomerang,1
https://leetcode.com/problems/maximum-difference-between-node-and-ancestor/,Maximum Difference Between Node and Ancestor,2
https://leetcode.com/problems/divisor-game/,Divisor Game,2
https://leetcode.com/problems/video-stitching/,Video Stitching,2
https://leetcode.com/problems/number-of-enclaves/,Number of Enclaves,1
https://leetcode.com/problems/best-sightseeing-pair/,Best Sightseeing Pair,2
https://leetcode.com/problems/max-consecutive-ones-iii/,Max Consecutive Ones III,3
https://leetcode.com/problems/time-based-key-value-store/,Time Based Key-Value Store,4
https://leetcode.com/problems/find-the-town-judge/,Find the Town Judge,2
https://leetcode.com/problems/squares-of-a-sorted-array/,Squares of a Sorted Array,5
https://leetcode.com/problems/k-closest-points-to-origin/,K Closest Points to Origin,3
https://leetcode.com/problems/univalued-binary-tree/,Univalued Binary Tree,3
https://leetcode.com/problems/array-of-doubled-pairs/,Array of Doubled Pairs,3
https://leetcode.com/problems/flip-equivalent-binary-trees/,Flip Equivalent Binary Trees,2
https://leetcode.com/problems/delete-columns-to-make-sorted/,Delete Columns to Make Sorted,1
https://leetcode.com/problems/minimum-falling-path-sum/,Minimum Falling Path Sum,2
https://leetcode.com/problems/long-pressed-name/,Long Pressed Name,2
https://leetcode.com/problems/maximum-sum-circular-subarray/,Maximum Sum Circular Subarray,3
https://leetcode.com/problems/x-of-a-kind-in-a-deck-of-cards/,X of a Kind in a Deck of Cards,2
https://leetcode.com/problems/rle-iterator/,RLE Iterator,3
https://leetcode.com/problems/uncommon-words-from-two-sentences/,Uncommon Words from Two Sentences,2
https://leetcode.com/problems/middle-of-the-linked-list/,Middle of the Linked List,3
https://leetcode.com/problems/leaf-similar-trees/,Leaf-Similar Trees,2
https://leetcode.com/problems/peak-index-in-a-mountain-array/,Peak Index in a Mountain Array,2
https://leetcode.com/problems/maximize-distance-to-closest-person/,Maximize Distance to Closest Person,3
https://leetcode.com/problems/backspace-string-compare/,Backspace String Compare,3
https://leetcode.com/problems/magic-squares-in-grid/,Magic Squares In Grid,3
https://leetcode.com/problems/flipping-an-image/,Flipping an Image,3
https://leetcode.com/problems/positions-of-large-groups/,Positions of Large Groups,3
https://leetcode.com/problems/ambiguous-coordinates/,Ambiguous Coordinates,1
https://leetcode.com/problems/largest-triangle-area/,Largest Triangle Area,1
https://leetcode.com/problems/expressive-words/,Expressive Words,3
https://leetcode.com/problems/max-increase-to-keep-city-skyline/,Max Increase to Keep City Skyline,3
https://leetcode.com/problems/similar-rgb-color/,Similar RGB Color,1
https://leetcode.com/problems/number-of-matching-subsequences/,Number of Matching Subsequences,15
https://leetcode.com/problems/escape-the-ghosts/,Escape The Ghosts,1
https://leetcode.com/problems/rotated-digits/,Rotated Digits,2
https://leetcode.com/problems/split-bst/,Split BST,3
https://leetcode.com/problems/global-and-local-inversions/,Global and Local Inversions,2
https://leetcode.com/problems/jewels-and-stones/,Jewels and Stones,2
https://leetcode.com/problems/reorganize-string/,Reorganize String,4
https://leetcode.com/problems/partition-labels/,Partition Labels,2
https://leetcode.com/problems/find-anagram-mappings/,Find Anagram Mappings,1
https://leetcode.com/problems/bold-words-in-string/,Bold Words in String,2
https://leetcode.com/problems/pyramid-transition-matrix/,Pyramid Transition Matrix,2
https://leetcode.com/problems/shortest-completing-word/,Shortest Completing Word,2
https://leetcode.com/problems/network-delay-time/,Network Delay Time,8
https://leetcode.com/problems/delete-and-earn/,Delete and Earn,2
https://leetcode.com/problems/sentence-similarity/,Sentence Similarity,1
https://leetcode.com/problems/my-calendar-i/,My Calendar I,3
https://leetcode.com/problems/minimum-window-subsequence/,Minimum Window Subsequence,2
https://leetcode.com/problems/find-pivot-index/,Find Pivot Index,2
https://leetcode.com/problems/accounts-merge/,Accounts Merge,3
https://leetcode.com/problems/longest-word-in-dictionary/,Longest Word in Dictionary,6
https://leetcode.com/problems/binary-search/,Binary Search,4
https://leetcode.com/problems/kth-largest-element-in-a-stream/,Kth Largest Element in a Stream,4
https://leetcode.com/problems/partition-to-k-equal-sum-subsets/,Partition to K Equal Sum Subsets,2
https://leetcode.com/problems/max-area-of-island/,Max Area of Island,9
https://leetcode.com/problems/top-k-frequent-words/,Top K Frequent Words,7
https://leetcode.com/problems/employee-importance/,Employee Importance,6
https://leetcode.com/problems/repeated-string-match/,Repeated String Match,2
https://leetcode.com/problems/redundant-connection/,Redundant Connection,2
https://leetcode.com/problems/k-empty-slots/,K Empty Slots,1
https://leetcode.com/problems/24-game/,24 Game,2
https://leetcode.com/problems/valid-parenthesis-string/,Valid Parenthesis String,3
https://leetcode.com/problems/map-sum-pairs/,Map Sum Pairs,2
https://leetcode.com/problems/implement-magic-dictionary/,Implement Magic Dictionary,2
https://leetcode.com/problems/number-of-longest-increasing-subsequence/,Number of Longest Increasing Subsequence,2
https://leetcode.com/problems/beautiful-arrangement-ii/,Beautiful Arrangement II,1
https://leetcode.com/problems/strange-printer/,Strange Printer,3
https://leetcode.com/problems/maximum-width-of-binary-tree/,Maximum Width of Binary Tree,4
https://leetcode.com/problems/remove-9/,Remove 9,2
https://leetcode.com/problems/split-array-into-consecutive-subsequences/,Split Array into Consecutive Subsequences,2
https://leetcode.com/problems/find-k-closest-elements/,Find K Closest Elements,4
https://leetcode.com/problems/coin-path/,Coin Path,1
https://leetcode.com/problems/find-duplicate-subtrees/,Find Duplicate Subtrees,13
https://leetcode.com/problems/maximum-average-subarray-ii/,Maximum Average Subarray II,1
https://leetcode.com/problems/design-search-autocomplete-system/,Design Search Autocomplete System,9
https://leetcode.com/problems/solve-the-equation/,Solve the Equation,3
https://leetcode.com/problems/shopping-offers/,Shopping Offers,3
https://leetcode.com/problems/exclusive-time-of-functions/,Exclusive Time of Functions,3
https://leetcode.com/problems/design-excel-sum-formula/,Design Excel Sum Formula,3
https://leetcode.com/problems/design-compressed-string-iterator/,Design Compressed String Iterator,2
https://leetcode.com/problems/valid-square/,Valid Square,4
https://leetcode.com/problems/n-ary-tree-preorder-traversal/,N-ary Tree Preorder Traversal,3
https://leetcode.com/problems/design-in-memory-file-system/,Design In-Memory File System,3
https://leetcode.com/problems/erect-the-fence/,Erect the Fence,1
https://leetcode.com/problems/subtree-of-another-tree/,Subtree of Another Tree,2
https://leetcode.com/problems/permutation-in-string/,Permutation in String,2
https://leetcode.com/problems/longest-line-of-consecutive-one-in-matrix/,Longest Line of Consecutive One in Matrix,5
https://leetcode.com/problems/subarray-sum-equals-k/,Subarray Sum Equals K,15
https://leetcode.com/problems/student-attendance-record-ii/,Student Attendance Record II,14
https://leetcode.com/problems/student-attendance-record-i/,Student Attendance Record I,5
https://leetcode.com/problems/binary-tree-longest-consecutive-sequence-ii/,Binary Tree Longest Consecutive Sequence II,4
https://leetcode.com/problems/diameter-of-binary-tree/,Diameter of Binary Tree,3
https://leetcode.com/problems/01-matrix/,01 Matrix,6
https://leetcode.com/problems/single-element-in-a-sorted-array/,Single Element in a Sorted Array,3
https://leetcode.com/problems/minimum-time-difference/,Minimum Time Difference,30
https://leetcode.com/problems/lonely-pixel-ii/,Lonely Pixel II,1
https://leetcode.com/problems/lonely-pixel-i/,Lonely Pixel I,1
https://leetcode.com/problems/minimum-absolute-difference-in-bst/,Minimum Absolute Difference in BST,3
https://leetcode.com/problems/random-pick-with-weight/,Random Pick with Weight,27
https://leetcode.com/problems/word-abbreviation/,Word Abbreviation,3
https://leetcode.com/problems/longest-word-in-dictionary-through-deleting/,Longest Word in Dictionary through Deleting,4
https://leetcode.com/problems/continuous-subarray-sum/,Continuous Subarray Sum,2
https://leetcode.com/problems/longest-uncommon-subsequence-i/,Longest Uncommon Subsequence I,1
https://leetcode.com/problems/detect-capital/,Detect Capital,2
https://leetcode.com/problems/coin-change-2/,Coin Change 2,2
https://leetcode.com/problems/freedom-trail/,Freedom Trail,1
https://leetcode.com/problems/fibonacci-number/,Fibonacci Number,2
https://leetcode.com/problems/relative-ranks/,Relative Ranks,1
https://leetcode.com/problems/the-maze-ii/,The Maze II,2
https://leetcode.com/problems/base-7/,Base 7,3
https://leetcode.com/problems/the-maze-iii/,The Maze III,2
https://leetcode.com/problems/diagonal-traverse/,Diagonal Traverse,2
https://leetcode.com/problems/target-sum/,Target Sum,2
https://leetcode.com/problems/increasing-subsequences/,Increasing Subsequences,2
https://leetcode.com/problems/the-maze/,The Maze,3
https://leetcode.com/problems/predict-the-winner/,Predict the Winner,2
https://leetcode.com/problems/max-consecutive-ones/,Max Consecutive Ones,2
https://leetcode.com/problems/find-permutation/,Find Permutation,1
https://leetcode.com/problems/license-key-formatting/,License Key Formatting,1
https://leetcode.com/problems/magical-string/,Magical String,1
https://leetcode.com/problems/encode-string-with-shortest-length/,Encode String with Shortest Length,2
https://leetcode.com/problems/convex-polygon/,Convex Polygon,1
https://leetcode.com/problems/optimal-account-balancing/,Optimal Account Balancing,4
https://leetcode.com/problems/island-perimeter/,Island Perimeter,3
https://leetcode.com/problems/hamming-distance/,Hamming Distance,2
https://leetcode.com/problems/lfu-cache/,LFU Cache,4
https://leetcode.com/problems/repeated-substring-pattern/,Repeated Substring Pattern,2
https://leetcode.com/problems/minimum-number-of-arrows-to-burst-balloons/,Minimum Number of Arrows to Burst Balloons,2
https://leetcode.com/problems/delete-node-in-a-bst/,Delete Node in a BST,3
https://leetcode.com/problems/number-of-boomerangs/,Number of Boomerangs,5
https://leetcode.com/problems/arithmetic-slices-ii-subsequence/,Arithmetic Slices II - Subsequence,2
https://leetcode.com/problems/sequence-reconstruction/,Sequence Reconstruction,2
https://leetcode.com/problems/find-all-duplicates-in-an-array/,Find All Duplicates in an Array,2
https://leetcode.com/problems/find-all-anagrams-in-a-string/,Find All Anagrams in a String,2
https://leetcode.com/problems/path-sum-iii/,Path Sum III,3
https://leetcode.com/problems/flatten-a-multilevel-doubly-linked-list/,Flatten a Multilevel Doubly Linked List,2
https://leetcode.com/problems/word-squares/,Word Squares,3
https://leetcode.com/problems/longest-repeating-character-replacement/,Longest Repeating Character Replacement,7
https://leetcode.com/problems/valid-word-square/,Valid Word Square,1
https://leetcode.com/problems/strong-password-checker/,Strong Password Checker,3
https://leetcode.com/problems/battleships-in-a-board/,Battleships in a Board,10
https://leetcode.com/problems/sentence-screen-fitting/,Sentence Screen Fitting,8
https://leetcode.com/problems/pacific-atlantic-water-flow/,Pacific Atlantic Water Flow,10
https://leetcode.com/problems/partition-equal-subset-sum/,Partition Equal Subset Sum,2
https://leetcode.com/problems/add-strings/,Add Strings,5
https://leetcode.com/problems/third-maximum-number/,Third Maximum Number,2
https://leetcode.com/problems/minimum-unique-word-abbreviation/,Minimum Unique Word Abbreviation,1
https://leetcode.com/problems/split-array-largest-sum/,Split Array Largest Sum,8
https://leetcode.com/problems/valid-word-abbreviation/,Valid Word Abbreviation,3
https://leetcode.com/problems/trapping-rain-water-ii/,Trapping Rain Water II,4
https://leetcode.com/problems/convert-a-number-to-hexadecimal/,Convert a Number to Hexadecimal,2
https://leetcode.com/problems/frog-jump/,Frog Jump,2
https://leetcode.com/problems/remove-k-digits/,Remove K Digits,2
https://leetcode.com/problems/binary-watch/,Binary Watch,1
https://leetcode.com/problems/evaluate-division/,Evaluate Division,8
https://leetcode.com/problems/random-pick-index/,Random Pick Index,3
https://leetcode.com/problems/rotate-function/,Rotate Function,3
https://leetcode.com/problems/decode-string/,Decode String,19
https://leetcode.com/problems/is-subsequence/,Is Subsequence,3
https://leetcode.com/problems/perfect-rectangle/,Perfect Rectangle,2
https://leetcode.com/problems/find-the-difference/,Find the Difference,6
https://leetcode.com/problems/longest-absolute-file-path/,Longest Absolute File Path,7
https://leetcode.com/problems/ransom-note/,Ransom Note,3
https://leetcode.com/problems/linked-list-random-node/,Linked List Random Node,1
https://leetcode.com/problems/insert-delete-getrandom-o1/,Insert Delete GetRandom O(1),4
https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix/,Kth Smallest Element in a Sorted Matrix,4
https://leetcode.com/problems/combination-sum-iv/,Combination Sum IV,3
https://leetcode.com/problems/guess-number-higher-or-lower-ii/,Guess Number Higher or Lower II,2
https://leetcode.com/problems/plus-one-linked-list/,Plus One Linked List,1
https://leetcode.com/problems/largest-divisible-subset/,Largest Divisible Subset,2
https://leetcode.com/problems/valid-perfect-square/,Valid Perfect Square,3
https://leetcode.com/problems/find-leaves-of-binary-tree/,Find Leaves of Binary Tree,75
https://leetcode.com/problems/design-hit-counter/,Design Hit Counter,2
https://leetcode.com/problems/logger-rate-limiter/,Logger Rate Limiter,22
https://leetcode.com/problems/rearrange-string-k-distance-apart/,Rearrange String k Distance Apart,3
https://leetcode.com/problems/design-twitter/,Design Twitter,3
https://leetcode.com/problems/russian-doll-envelopes/,Russian Doll Envelopes,7
https://leetcode.com/problems/design-snake-game/,Design Snake Game,2
https://leetcode.com/problems/intersection-of-two-arrays/,Intersection of Two Arrays,3
https://leetcode.com/problems/design-tic-tac-toe/,Design Tic-Tac-Toe,4
https://leetcode.com/problems/top-k-frequent-elements/,Top K Frequent Elements,8
https://leetcode.com/problems/moving-average-from-data-stream/,Moving Average from Data Stream,4
https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters/,Longest Substring with At Most K Distinct Characters,2
https://leetcode.com/problems/counting-bits/,Counting Bits,2
https://leetcode.com/problems/house-robber-iii/,House Robber III,5
https://leetcode.com/problems/palindrome-pairs/,Palindrome Pairs,3
https://leetcode.com/problems/self-crossing/,Self Crossing,2
https://leetcode.com/problems/increasing-triplet-subsequence/,Increasing Triplet Subsequence,3
https://leetcode.com/problems/reconstruct-itinerary/,Reconstruct Itinerary,4
https://leetcode.com/problems/verify-preorder-serialization-of-a-binary-tree/,Verify Preorder Serialization of a Binary Tree,1
https://leetcode.com/problems/number-of-connected-components-in-an-undirected-graph/,Number of Connected Components in an Undirected Graph,2
https://leetcode.com/problems/coin-change/,Coin Change,5
https://leetcode.com/problems/create-maximum-number/,Create Maximum Number,1
https://leetcode.com/problems/generalized-abbreviation/,Generalized Abbreviation,1
https://leetcode.com/problems/shortest-distance-from-all-buildings/,Shortest Distance from All Buildings,6
https://leetcode.com/problems/count-of-smaller-numbers-after-self/,Count of Smaller Numbers After Self,6
https://leetcode.com/problems/super-ugly-number/,Super Ugly Number,2
https://leetcode.com/problems/burst-balloons/,Burst Balloons,7
https://leetcode.com/problems/range-sum-query-2d-mutable/,Range Sum Query 2D - Mutable,3
https://leetcode.com/problems/range-sum-query-mutable/,Range Sum Query - Mutable,6
https://leetcode.com/problems/number-of-islands-ii/,Number of Islands II,2
https://leetcode.com/problems/range-sum-query-2d-immutable/,Range Sum Query 2D - Immutable,2
https://leetcode.com/problems/smallest-rectangle-enclosing-black-pixels/,Smallest Rectangle Enclosing Black Pixels,7
https://leetcode.com/problems/bulls-and-cows/,Bulls and Cows,12
https://leetcode.com/problems/binary-tree-longest-consecutive-sequence/,Binary Tree Longest Consecutive Sequence,2
https://leetcode.com/problems/serialize-and-deserialize-binary-tree/,Serialize and Deserialize Binary Tree,3
https://leetcode.com/problems/best-meeting-point/,Best Meeting Point,2
https://leetcode.com/problems/flip-game-ii/,Flip Game II,1
https://leetcode.com/problems/flip-game/,Flip Game,1
https://leetcode.com/problems/game-of-life/,Game of Life,3
https://leetcode.com/problems/unique-word-abbreviation/,Unique Word Abbreviation,1
https://leetcode.com/problems/find-the-duplicate-number/,Find the Duplicate Number,2
https://leetcode.com/problems/walls-and-gates/,Walls and Gates,5
https://leetcode.com/problems/inorder-successor-in-bst/,Inorder Successor In BST,3
https://leetcode.com/problems/peeking-iterator/,Peeking Iterator,8
https://leetcode.com/problems/zigzag-iterator/,Zigzag Iterator,1
https://leetcode.com/problems/perfect-squares/,Perfect Squares,2
https://leetcode.com/problems/first-bad-version/,First Bad Version,19
https://leetcode.com/problems/paint-fence/,Paint Fence,2
https://leetcode.com/problems/h-index/,H-Index,9
https://leetcode.com/problems/closest-binary-search-tree-value-ii/,Closest Binary Search Tree Value II,2
https://leetcode.com/problems/alien-dictionary/,Alien Dictionary,7
https://leetcode.com/problems/palindrome-permutation-ii/,Palindrome Permutation II,3
https://leetcode.com/problems/graph-valid-tree/,Graph Valid Tree,3
https://leetcode.com/problems/single-number-iii/,Single Number III,2
https://leetcode.com/problems/binary-tree-paths/,Binary Tree Paths,2
https://leetcode.com/problems/meeting-rooms-ii/,Meeting Rooms II,22
https://leetcode.com/problems/meeting-rooms/,Meeting Rooms,2
https://leetcode.com/problems/count-univalue-subtrees/,Count Univalue Subtrees,2
https://leetcode.com/problems/group-shifted-strings/,Group Shifted Strings,2
https://leetcode.com/problems/strobogrammatic-number-iii/,Strobogrammatic Number III,4
https://leetcode.com/problems/strobogrammatic-number-ii/,Strobogrammatic Number II,2
https://leetcode.com/problems/valid-anagram/,Valid Anagram,2
https://leetcode.com/problems/different-ways-to-add-parentheses/,Different Ways to Add Parentheses,3
https://leetcode.com/problems/sliding-window-maximum/,Sliding Window Maximum,8
https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree/,Lowest Common Ancestor of a Binary Tree,8
https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree/,Lowest Common Ancestor of a Binary Search Tree,2
https://leetcode.com/problems/palindrome-linked-list/,Palindrome Linked List,3
https://leetcode.com/problems/number-of-digit-one/,Number of Digit One,4
https://leetcode.com/problems/implement-queue-using-stacks/,Implement Queue using Stacks,2
https://leetcode.com/problems/power-of-two/,Power of Two,3
https://leetcode.com/problems/invert-binary-tree/,Invert Binary Tree,3
https://leetcode.com/problems/basic-calculator/,Basic Calculator,12
https://leetcode.com/problems/count-complete-tree-nodes/,Count Complete Tree Nodes,7
https://leetcode.com/problems/maximal-square/,Maximal Square,3
