problem_link,problem_name,num_occur
https://leetcode.com/problems/online-stock-span/,Online Stock Span,2
https://leetcode.com/problems/maximum-frequency-stack/,Maximum Frequency Stack,2
https://leetcode.com/problems/middle-of-the-linked-list/,Middle of the Linked List,4
https://leetcode.com/problems/champagne-tower/,Champagne Tower,2
https://leetcode.com/problems/rabbits-in-forest/,Rabbits in Forest,2
https://leetcode.com/problems/k-th-symbol-in-grammar/,K-th Symbol in Grammar,2
https://leetcode.com/problems/jewels-and-stones/,Jewels and Stones,2
https://leetcode.com/problems/min-cost-climbing-stairs/,Min Cost Climbing Stairs,4
https://leetcode.com/problems/self-dividing-numbers/,Self Dividing Numbers,2
https://leetcode.com/problems/find-pivot-index/,Find Pivot Index,2
https://leetcode.com/problems/binary-search/,Binary Search,3
https://leetcode.com/problems/kth-largest-element-in-a-stream/,Kth Largest Element in a Stream,4
https://leetcode.com/problems/degree-of-an-array/,Degree of an Array,2
https://leetcode.com/problems/set-mismatch/,Set Mismatch,3
https://leetcode.com/problems/array-nesting/,Array Nesting,3
https://leetcode.com/problems/subarray-sum-equals-k/,Subarray Sum Equals K,2
https://leetcode.com/problems/01-matrix/,01 Matrix,2
https://leetcode.com/problems/reverse-string-ii/,Reverse String II,3
https://leetcode.com/problems/k-diff-pairs-in-an-array/,K-diff Pairs in an Array,2
https://leetcode.com/problems/fibonacci-number/,Fibonacci Number,4
https://leetcode.com/problems/perfect-number/,Perfect Number,2
https://leetcode.com/problems/target-sum/,Target Sum,2
https://leetcode.com/problems/total-hamming-distance/,Total Hamming Distance,2
https://leetcode.com/problems/4sum-ii/,4Sum II,2
https://leetcode.com/problems/arithmetic-slices-ii-subsequence/,Arithmetic Slices II - Subsequence,2
https://leetcode.com/problems/find-all-duplicates-in-an-array/,Find All Duplicates in an Array,2
https://leetcode.com/problems/find-all-anagrams-in-a-string/,Find All Anagrams in a String,4
https://leetcode.com/problems/longest-repeating-character-replacement/,Longest Repeating Character Replacement,3
https://leetcode.com/problems/maximum-xor-of-two-numbers-in-an-array/,Maximum XOR of Two Numbers in an Array,2
https://leetcode.com/problems/sum-of-left-leaves/,Sum of Left Leaves,2
https://leetcode.com/problems/remove-k-digits/,Remove K Digits,2
https://leetcode.com/problems/evaluate-division/,Evaluate Division,3
https://leetcode.com/problems/decode-string/,Decode String,3
https://leetcode.com/problems/is-subsequence/,Is Subsequence,2
https://leetcode.com/problems/elimination-game/,Elimination Game,2
https://leetcode.com/problems/ransom-note/,Ransom Note,2
https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix/,Kth Smallest Element in a Sorted Matrix,2
https://leetcode.com/problems/guess-number-higher-or-lower/,Guess Number Higher or Lower,4
https://leetcode.com/problems/super-pow/,Super Pow,2
https://leetcode.com/problems/intersection-of-two-arrays-ii/,Intersection of Two Arrays II,3
https://leetcode.com/problems/intersection-of-two-arrays/,Intersection of Two Arrays,5
https://leetcode.com/problems/design-tic-tac-toe/,Design Tic-Tac-Toe,2
https://leetcode.com/problems/top-k-frequent-elements/,Top K Frequent Elements,3
https://leetcode.com/problems/reverse-string/,Reverse String,5
https://leetcode.com/problems/house-robber-iii/,House Robber III,3
https://leetcode.com/problems/odd-even-linked-list/,Odd Even Linked List,4
https://leetcode.com/problems/wiggle-sort-ii/,Wiggle Sort II,2
https://leetcode.com/problems/count-of-smaller-numbers-after-self/,Count of Smaller Numbers After Self,2
https://leetcode.com/problems/nim-game/,Nim Game,3
https://leetcode.com/problems/word-pattern/,Word Pattern,2
https://leetcode.com/problems/game-of-life/,Game of Life,4
https://leetcode.com/problems/inorder-successor-in-bst/,Inorder Successor In BST,2
https://leetcode.com/problems/move-zeroes/,Move Zeroes,2
https://leetcode.com/problems/first-bad-version/,First Bad Version,4
https://leetcode.com/problems/missing-number/,Missing Number,3
https://leetcode.com/problems/sliding-window-maximum/,Sliding Window Maximum,4
https://leetcode.com/problems/product-of-array-except-self/,Product of Array Except Self,7
https://leetcode.com/problems/palindrome-linked-list/,Palindrome Linked List,2
https://leetcode.com/problems/majority-element-ii/,Majority Element II,2
https://leetcode.com/problems/basic-calculator/,Basic Calculator,2
https://leetcode.com/problems/contains-duplicate-iii/,Contains Duplicate III,2
https://leetcode.com/problems/contains-duplicate-ii/,Contains Duplicate II,3
https://leetcode.com/problems/contains-duplicate/,Contains Duplicate,12
https://leetcode.com/problems/kth-largest-element-in-an-array/,Kth Largest Element in an Array,5
https://leetcode.com/problems/count-primes/,Count Primes,2
https://leetcode.com/problems/remove-linked-list-elements/,Remove Linked List Elements,2
https://leetcode.com/problems/happy-number/,Happy Number,4
https://leetcode.com/problems/bitwise-and-of-numbers-range/,Bitwise AND of Numbers Range,2
https://leetcode.com/problems/number-of-islands/,Number of Islands,3
https://leetcode.com/problems/house-robber/,House Robber,4
https://leetcode.com/problems/largest-number/,Largest Number,2
https://leetcode.com/problems/majority-element/,Majority Element,5
https://leetcode.com/problems/two-sum-ii-input-array-is-sorted/,Two Sum II - Input array is sorted,5
https://leetcode.com/problems/intersection-of-two-linked-lists/,Intersection of Two Linked Lists,3
https://leetcode.com/problems/min-stack/,Min Stack,2
https://leetcode.com/problems/find-minimum-in-rotated-sorted-array/,Find Minimum in Rotated Sorted Array,3
https://leetcode.com/problems/maximum-product-subarray/,Maximum Product Subarray,2
https://leetcode.com/problems/lru-cache/,LRU Cache,4
https://leetcode.com/problems/binary-tree-preorder-traversal/,Binary Tree Preorder Traversal,2
https://leetcode.com/problems/reorder-list/,Reorder List,3
https://leetcode.com/problems/word-break-ii/,Word Break II,4
https://leetcode.com/problems/word-break/,Word Break,3
https://leetcode.com/problems/single-number/,Single Number,4
https://leetcode.com/problems/gas-station/,Gas Station,3
https://leetcode.com/problems/longest-consecutive-sequence/,Longest Consecutive Sequence,3
https://leetcode.com/problems/word-ladder/,Word Ladder,4
https://leetcode.com/problems/valid-palindrome/,Valid Palindrome,3
https://leetcode.com/problems/binary-tree-maximum-path-sum/,Binary Tree Maximum Path Sum,2
https://leetcode.com/problems/best-time-to-buy-and-sell-stock/,Best Time to Buy and Sell Stock,8
https://leetcode.com/problems/balanced-binary-tree/,Balanced Binary Tree,2
https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal/,Binary Tree Zigzag Level Order Traversal,2
https://leetcode.com/problems/symmetric-tree/,Symmetric Tree,2
https://leetcode.com/problems/recover-binary-search-tree/,Recover Binary Search Tree,2
https://leetcode.com/problems/validate-binary-search-tree/,Validate Binary Search Tree,4
https://leetcode.com/problems/binary-tree-inorder-traversal/,Binary Tree Inorder Traversal,2
https://leetcode.com/problems/reverse-linked-list-ii/,Reverse Linked List II,2
https://leetcode.com/problems/subsets-ii/,Subsets II,2
https://leetcode.com/problems/partition-list/,Partition List,2
https://leetcode.com/problems/largest-rectangle-in-histogram/,Largest Rectangle in Histogram,4
https://leetcode.com/problems/remove-duplicates-from-sorted-list/,Remove Duplicates from Sorted List,2
https://leetcode.com/problems/search-in-rotated-sorted-array-ii/,Search in Rotated Sorted Array II,3
https://leetcode.com/problems/remove-duplicates-from-sorted-array-ii/,Remove Duplicates from Sorted Array II,3
https://leetcode.com/problems/subsets/,Subsets,2
https://leetcode.com/problems/minimum-window-substring/,Minimum Window Substring,3
https://leetcode.com/problems/sort-colors/,Sort Colors,3
https://leetcode.com/problems/search-a-2d-matrix/,Search a 2D Matrix,3
https://leetcode.com/problems/climbing-stairs/,Climbing Stairs,3
https://leetcode.com/problems/sqrtx/,Sqrt(x),4
https://leetcode.com/problems/add-binary/,Add Binary,2
https://leetcode.com/problems/plus-one/,Plus One,2
https://leetcode.com/problems/unique-paths/,Unique Paths,4
https://leetcode.com/problems/permutation-sequence/,Permutation Sequence,2
https://leetcode.com/problems/merge-intervals/,Merge Intervals,8
https://leetcode.com/problems/spiral-matrix/,Spiral Matrix,3
https://leetcode.com/problems/maximum-subarray/,Maximum Subarray,12
https://leetcode.com/problems/n-queens/,N-Queens,3
https://leetcode.com/problems/powx-n/,"Pow(x, n)",3
https://leetcode.com/problems/group-anagrams/,Group Anagrams,4
https://leetcode.com/problems/rotate-image/,Rotate Image,5
https://leetcode.com/problems/permutations/,Permutations,3
https://leetcode.com/problems/jump-game-ii/,Jump Game II,2
https://leetcode.com/problems/multiply-strings/,Multiply Strings,2
https://leetcode.com/problems/trapping-rain-water/,Trapping Rain Water,7
https://leetcode.com/problems/first-missing-positive/,First Missing Positive,8
https://leetcode.com/problems/combination-sum/,Combination Sum,3
https://leetcode.com/problems/count-and-say/,Count and Say,2
https://leetcode.com/problems/sudoku-solver/,Sudoku Solver,3
https://leetcode.com/problems/search-insert-position/,Search Insert Position,7
https://leetcode.com/problems/search-in-rotated-sorted-array/,Search in Rotated Sorted Array,7
https://leetcode.com/problems/divide-two-integers/,Divide Two Integers,2
https://leetcode.com/problems/remove-element/,Remove Element,2
https://leetcode.com/problems/remove-duplicates-from-sorted-array/,Remove Duplicates from Sorted Array,7
https://leetcode.com/problems/swap-nodes-in-pairs/,Swap Nodes in Pairs,2
https://leetcode.com/problems/merge-k-sorted-lists/,Merge k Sorted Lists,4
https://leetcode.com/problems/generate-parentheses/,Generate Parentheses,4
https://leetcode.com/problems/merge-two-sorted-lists/,Merge Two Sorted Lists,11
https://leetcode.com/problems/valid-parentheses/,Valid Parentheses,8
https://leetcode.com/problems/4sum/,4 Sum,3
https://leetcode.com/problems/3sum-closest/,3Sum Closest,4
https://leetcode.com/problems/3sum/,3Sum,9
https://leetcode.com/problems/longest-common-prefix/,Longest Common Prefix,11
https://leetcode.com/problems/roman-to-integer,Roman to Integer,16
https://leetcode.com/problems/integer-to-roman/,Integer to Roman,2
https://leetcode.com/problems/container-with-most-water/,Container With Most Water,9
https://leetcode.com/problems/regular-expression-matching/,Regular Expression Matching,2
https://leetcode.com/problems/palindrome-number/,Palindrome Number,5
https://leetcode.com/problems/string-to-integer-atoi/,String to Integer (atoi),4
https://leetcode.com/problems/reverse-integer/,Reverse Integer,13
https://leetcode.com/problems/zigzag-conversion/,ZigZag Conversion,4
https://leetcode.com/problems/longest-palindromic-substring/,Longest Palindromic Substring,12
https://leetcode.com/problems/median-of-two-sorted-arrays/,Median of Two Sorted Arrays,19
https://leetcode.com/problems/longest-substring-without-repeating-characters/,Longest Substring Without Repeating Characters,6
https://leetcode.com/problems/add-two-numbers/,Add Two Numbers,10
https://leetcode.com/problems/two-sum/,Two Sum,52
