problem_link,problem_name,num_occur
https://leetcode.com/problems/maximum-absolute-sum-of-any-subarray/,Maximum Absolute Sum of Any Subarray,2
https://leetcode.com/problems/swapping-nodes-in-a-linked-list/,Swapping Nodes in a Linked List,3
https://leetcode.com/problems/count-good-meals/,Count Good Meals,2
https://leetcode.com/problems/maximum-units-on-a-truck/,Maximum Units on a Truck,29
https://leetcode.com/problems/max-number-of-k-sum-pairs/,Max Number of K-Sum Pairs,2
https://leetcode.com/problems/minimize-deviation-in-array/,Minimize Deviation in Array,2
https://leetcode.com/problems/design-front-middle-back-queue/,Design Front Middle Back Queue,3
https://leetcode.com/problems/minimum-operations-to-reduce-x-to-zero/,Minimum Operations to Reduce X to Zero,2
https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree-iii/,Lowest Common Ancestor of a Binary Tree III,3
https://leetcode.com/problems/furthest-building-you-can-reach/,Furthest Building You Can Reach,5
https://leetcode.com/problems/sort-array-by-increasing-frequency/,Sort Array by Increasing Frequency,5
https://leetcode.com/problems/slowest-key/,Slowest Key,17
https://leetcode.com/problems/design-an-expression-tree-with-evaluate-function/,Design an Expression Tree With Evaluate Function,7
https://leetcode.com/problems/design-parking-system/,Design Parking System,12
https://leetcode.com/problems/maximum-number-of-achievable-transfer-requests/,Maximum Number of Achievable Transfer Requests,1
https://leetcode.com/problems/sum-of-all-odd-length-subarrays/,Sum of All Odd Length Subarrays,2
https://leetcode.com/problems/shortest-subarray-to-be-removed-to-make-array-sorted/,Shortest Subarray to be Removed to Make Array Sorted,4
https://leetcode.com/problems/matrix-diagonal-sum/,Matrix Diagonal Sum,2
https://leetcode.com/problems/dot-product-of-two-sparse-vectors/,Dot Product of Two Sparse Vectors,2
https://leetcode.com/problems/maximum-length-of-subarray-with-positive-product/,Maximum Length of Subarray With Positive Product,29
https://leetcode.com/problems/minimum-numbers-of-function-calls-to-make-target-array/,Minimum Numbers of Function Calls to Make Target Array,1
https://leetcode.com/problems/minimum-number-of-vertices-to-reach-all-nodes/,Minimum Number of Vertices to Reach All Nodes,2
https://leetcode.com/problems/kth-missing-positive-number/,Kth Missing Positive Number,2
https://leetcode.com/problems/number-of-good-ways-to-split-a-string/,Number of Good Ways to Split a String,2
https://leetcode.com/problems/count-odd-numbers-in-an-interval-range/,Count Odd Numbers in an Interval Range,2
https://leetcode.com/problems/water-bottles/,Water Bottles,2
https://leetcode.com/problems/number-of-good-pairs/,Number of Good Pairs,3
https://leetcode.com/problems/can-make-arithmetic-progression-from-sequence/,Can Make Arithmetic Progression From Sequence,1
https://leetcode.com/problems/the-kth-factor-of-n/,The kth Factor of n,25
https://leetcode.com/problems/average-salary-excluding-the-minimum-and-maximum-salary/,Average Salary Excluding the Minimum and Maximum Salary,2
https://leetcode.com/problems/least-number-of-unique-integers-after-k-removals/,Least Number of Unique Integers after K Removals,5
https://leetcode.com/problems/final-prices-with-a-special-discount-in-a-shop/,Final Prices With a Special Discount in a Shop,2
https://leetcode.com/problems/design-browser-history/,Design Browser History,3
https://leetcode.com/problems/shuffle-the-array/,Shuffle the Array,2
https://leetcode.com/problems/reorder-routes-to-make-all-paths-lead-to-the-city-zero/,Reorder Routes to Make All Paths Lead to the City Zero,3
https://leetcode.com/problems/maximum-number-of-vowels-in-a-substring-of-given-length/,Maximum Number of Vowels in a Substring of Given Length,1
https://leetcode.com/problems/check-if-a-word-occurs-as-a-prefix-of-any-word-in-a-sentence/,Check If a Word Occurs As a Prefix of Any Word in a Sentence,2
https://leetcode.com/problems/rearrange-words-in-a-sentence/,Rearrange Words in a Sentence,2
https://leetcode.com/problems/longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit/,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,12
https://leetcode.com/problems/kids-with-the-greatest-number-of-candies/,Kids With the Greatest Number of Candies,3
https://leetcode.com/problems/first-unique-number/,First Unique Number,4
https://leetcode.com/problems/maximum-points-you-can-obtain-from-cards/,Maximum Points You Can Obtain from Cards,3
https://leetcode.com/problems/minimum-value-to-get-positive-step-by-step-sum/,Minimum Value to Get Positive Step by Step Sum,2
https://leetcode.com/problems/queries-on-a-permutation-with-key/,Queries on a Permutation With Key,1
https://leetcode.com/problems/string-matching-in-an-array/,String Matching in an Array,3
https://leetcode.com/problems/minimum-subsequence-in-non-increasing-order/,Minimum Subsequence in Non-Increasing Order,2
https://leetcode.com/problems/count-number-of-teams/,Count Number of Teams,3
https://leetcode.com/problems/longest-happy-prefix/,Longest Happy Prefix,2
https://leetcode.com/problems/create-target-array-in-the-given-order/,Create Target Array in the Given Order,2
https://leetcode.com/problems/cinema-seat-allocation/,Cinema Seat Allocation,2
https://leetcode.com/problems/find-a-corresponding-node-of-a-binary-tree-in-a-clone-of-that-tree/,Find a Corresponding Node of a Binary Tree in a Clone of That Tree,2
https://leetcode.com/problems/frog-position-after-t-seconds/,Frog Position After T Seconds,2
https://leetcode.com/problems/time-needed-to-inform-all-employees/,Time Needed to Inform All Employees,6
https://leetcode.com/problems/maximum-sum-bst-in-binary-tree/,Maximum Sum BST in Binary Tree,3
https://leetcode.com/problems/longest-zigzag-path-in-a-binary-tree/,Longest ZigZag Path in a Binary Tree,6
https://leetcode.com/problems/increasing-decreasing-string/,Increasing Decreasing String,2
https://leetcode.com/problems/linked-list-in-binary-tree/,Linked List in Binary Tree,2
https://leetcode.com/problems/how-many-numbers-are-smaller-than-the-current-number/,How Many Numbers Are Smaller Than the Current Number,2
https://leetcode.com/problems/closest-divisors/,Closest Divisors,1
https://leetcode.com/problems/number-of-days-between-two-dates/,Number of Days Between Two Dates,5
https://leetcode.com/problems/maximum-number-of-events-that-can-be-attended/,Maximum Number of Events That Can Be Attended,3
https://leetcode.com/problems/product-of-the-last-k-numbers/,Product of the Last K Numbers,3
https://leetcode.com/problems/jump-game-iv/,Jump Game IV,4
https://leetcode.com/problems/angle-between-hands-of-a-clock/,Angle Between Hands of a Clock,3
https://leetcode.com/problems/the-k-weakest-rows-in-a-matrix/,The K Weakest Rows in a Matrix,1
https://leetcode.com/problems/maximum-product-of-splitted-binary-tree/,Maximum Product of Splitted Binary Tree,4
https://leetcode.com/problems/reduce-array-size-to-the-half/,Reduce Array Size to The Half,2
https://leetcode.com/problems/delete-leaves-with-a-given-value/,Delete Leaves With a Given Value,2
https://leetcode.com/problems/sum-of-nodes-with-even-valued-grandparent/,Sum of Nodes with Even-Valued Grandparent,2
https://leetcode.com/problems/matrix-block-sum/,Matrix Block Sum,2
https://leetcode.com/problems/decompress-run-length-encoded-list/,Decompress Run-Length Encoded List,2
https://leetcode.com/problems/all-elements-in-two-binary-search-trees/,All Elements in Two Binary Search Trees,2
https://leetcode.com/problems/maximum-number-of-occurrences-of-a-substring/,Maximum Number of Occurrences of a Substring,2
https://leetcode.com/problems/find-numbers-with-even-number-of-digits/,Find Numbers with Even Number of Digits,2
https://leetcode.com/problems/sequential-digits/,Sequential Digits,3
https://leetcode.com/problems/convert-binary-number-in-a-linked-list-to-integer/,Convert Binary Number in a Linked List to Integer,2
https://leetcode.com/problems/find-winner-on-a-tic-tac-toe-game/,Find Winner on a Tic Tac Toe Game,14
https://leetcode.com/problems/search-suggestions-system/,Search Suggestions System,68
https://leetcode.com/problems/synonymous-sentences/,Synonymous Sentences,3
https://leetcode.com/problems/minimum-remove-to-make-valid-parentheses/,Minimum Remove to Make Valid Parentheses,6
https://leetcode.com/problems/split-a-string-in-balanced-strings/,Split a String in Balanced Strings,2
https://leetcode.com/problems/two-sum-bsts/,Two Sum BSTs,3
https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string-ii/,Remove All Adjacent Duplicates in String II,8
https://leetcode.com/problems/unique-number-of-occurrences/,Unique Number of Occurrences,5
https://leetcode.com/problems/diet-plan-performance/,Diet Plan Performance,1
https://leetcode.com/problems/prime-arrangements/,Prime Arrangements,2
https://leetcode.com/problems/remove-zero-sum-consecutive-nodes-from-linked-list/,Remove Zero Sum Consecutive Nodes from Linked List,2
https://leetcode.com/problems/find-words-that-can-be-formed-by-characters/,Find Words That Can Be Formed by Characters,2
https://leetcode.com/problems/analyze-user-website-visit-pattern/,Analyze User Website Visit Pattern,50
https://leetcode.com/problems/minimum-swaps-to-group-all-1s-together/,Minimum Swaps to Group All 1's Together,21
https://leetcode.com/problems/longest-common-subsequence/,Longest Common Subsequence,6
https://leetcode.com/problems/alphabet-board-path/,Alphabet Board Path,2
https://leetcode.com/problems/n-th-tribonacci-number/,N-th Tribonacci Number,3
https://leetcode.com/problems/parallel-courses/,Parallel Courses,2
https://leetcode.com/problems/armstrong-number/,Armstrong Number,1
https://leetcode.com/problems/largest-unique-number/,Largest Unique Number,1
https://leetcode.com/problems/number-of-equivalent-domino-pairs/,Number of Equivalent Domino Pairs,1
https://leetcode.com/problems/remove-vowels-from-a-string/,Remove Vowels from a String,3
https://leetcode.com/problems/number-of-days-in-a-month/,Number of Days in a Month,1
https://leetcode.com/problems/defanging-an-ip-address/,Defanging an IP Address,2
https://leetcode.com/problems/find-k-length-substrings-with-no-repeated-characters/,Find K-Length Substrings With No Repeated Characters,4
https://leetcode.com/problems/two-sum-less-than-k/,Two Sum Less Than K,3
https://leetcode.com/problems/car-pooling/,Car Pooling,9
https://leetcode.com/problems/shortest-path-in-binary-matrix/,Shortest Path in Binary Matrix,9
https://leetcode.com/problems/brace-expansion/,Brace Expansion,2
https://leetcode.com/problems/sum-of-digits-in-the-minimum-number/,Sum of Digits in the Minimum Number,1
https://leetcode.com/problems/campus-bikes-ii/,Campus Bikes II,2
https://leetcode.com/problems/index-pairs-of-a-string/,Index Pairs of a String,1
https://leetcode.com/problems/campus-bikes/,Campus Bikes,2
https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string/,Remove All Adjacent Duplicates In String,4
https://leetcode.com/problems/last-stone-weight/,Last Stone Weight,4
https://leetcode.com/problems/partition-array-for-maximum-sum/,Partition Array for Maximum Sum,4
https://leetcode.com/problems/binary-search-tree-to-greater-sum-tree/,Binary Search Tree to Greater Sum Tree,2
https://leetcode.com/problems/maximum-difference-between-node-and-ancestor/,Maximum Difference Between Node and Ancestor,4
https://leetcode.com/problems/video-stitching/,Video Stitching,2
https://leetcode.com/problems/sum-of-root-to-leaf-binary-numbers/,Sum of Root To Leaf Binary Numbers,2
https://leetcode.com/problems/next-greater-node-in-linked-list/,Next Greater Node In Linked List,5
https://leetcode.com/problems/pairs-of-songs-with-total-durations-divisible-by-60/,Pairs of Songs With Total Durations Divisible by 60,14
https://leetcode.com/problems/construct-binary-search-tree-from-preorder-traversal/,Construct Binary Search Tree from Preorder Traversal,4
https://leetcode.com/problems/maximize-sum-of-array-after-k-negations/,Maximize Sum Of Array After K Negations,2
https://leetcode.com/problems/max-consecutive-ones-iii/,Max Consecutive Ones III,2
https://leetcode.com/problems/find-common-characters/,Find Common Characters,4
https://leetcode.com/problems/time-based-key-value-store/,Time Based Key-Value Store,9
https://leetcode.com/problems/find-the-town-judge/,Find the Town Judge,2
https://leetcode.com/problems/rotting-oranges/,Rotting Oranges,35
https://leetcode.com/problems/cousins-in-binary-tree/,Cousins in Binary Tree,3
https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree/,Vertical Order Traversal of a Binary Tree,10
https://leetcode.com/problems/unique-paths-iii/,Unique Paths III,3
https://leetcode.com/problems/distribute-coins-in-binary-tree/,Distribute Coins in Binary Tree,2
https://leetcode.com/problems/squares-of-a-sorted-array/,Squares of a Sorted Array,13
https://leetcode.com/problems/subarray-sums-divisible-by-k/,Subarray Sums Divisible by K,3
https://leetcode.com/problems/k-closest-points-to-origin/,K Closest Points to Origin,49
https://leetcode.com/problems/powerful-integers/,Powerful Integers,2
https://leetcode.com/problems/verifying-an-alien-dictionary/,Verifying an Alien Dictionary,2
https://leetcode.com/problems/validate-stack-sequences/,Validate Stack Sequences,4
https://leetcode.com/problems/valid-mountain-array/,Valid Mountain Array,2
https://leetcode.com/problems/range-sum-of-bst/,Range Sum of BST,4
https://leetcode.com/problems/knight-dialer/,Knight Dialer,3
https://leetcode.com/problems/3sum-with-multiplicity/,3Sum With Multiplicity,2
https://leetcode.com/problems/minimum-add-to-make-parentheses-valid/,Minimum Add to Make Parentheses Valid,3
https://leetcode.com/problems/maximum-sum-circular-subarray/,Maximum Sum Circular Subarray,6
https://leetcode.com/problems/reverse-only-letters/,Reverse Only Letters,2
https://leetcode.com/problems/sort-an-array/,Sort an Array,3
https://leetcode.com/problems/online-stock-span/,Online Stock Span,6
https://leetcode.com/problems/fruit-into-baskets/,Fruit Into Baskets,4
https://leetcode.com/problems/monotonic-array/,Monotonic Array,2
https://leetcode.com/problems/maximum-frequency-stack/,Maximum Frequency Stack,5
https://leetcode.com/problems/surface-area-of-3d-shapes/,Surface Area of 3D Shapes,2
https://leetcode.com/problems/fair-candy-swap/,Fair Candy Swap,2
https://leetcode.com/problems/boats-to-save-people/,Boats to Save People,4
https://leetcode.com/problems/decoded-string-at-index/,Decoded String at Index,2
https://leetcode.com/problems/stone-game/,Stone Game,2
https://leetcode.com/problems/middle-of-the-linked-list/,Middle of the Linked List,5
https://leetcode.com/problems/transpose-matrix/,Transpose Matrix,2
https://leetcode.com/problems/score-after-flipping-matrix/,Score After Flipping Matrix,2
https://leetcode.com/problems/lemonade-change/,Lemonade Change,3
https://leetcode.com/problems/score-of-parentheses/,Score of Parentheses,4
https://leetcode.com/problems/peak-index-in-a-mountain-array/,Peak Index in a Mountain Array,10
https://leetcode.com/problems/maximize-distance-to-closest-person/,Maximize Distance to Closest Person,3
https://leetcode.com/problems/keys-and-rooms/,Keys and Rooms,6
https://leetcode.com/problems/binary-trees-with-factors/,Binary Trees With Factors,2
https://leetcode.com/problems/short-encoding-of-words/,Short Encoding of Words,2
https://leetcode.com/problems/most-common-word/,Most Common Word,2
https://leetcode.com/problems/max-increase-to-keep-city-skyline/,Max Increase to Keep City Skyline,2
https://leetcode.com/problems/champagne-tower/,Champagne Tower,2
https://leetcode.com/problems/rabbits-in-forest/,Rabbits in Forest,2
https://leetcode.com/problems/jewels-and-stones/,Jewels and Stones,3
https://leetcode.com/problems/max-chunks-to-make-sorted/,Max Chunks To Make Sorted,2
https://leetcode.com/problems/reorganize-string/,Reorganize String,17
https://leetcode.com/problems/partition-labels/,Partition Labels,4
https://leetcode.com/problems/prime-number-of-set-bits-in-binary-representation/,Prime Number of Set Bits in Binary Representation,1
https://leetcode.com/problems/pyramid-transition-matrix/,Pyramid Transition Matrix,2
https://leetcode.com/problems/reach-a-number/,Reach a Number,5
https://leetcode.com/problems/min-cost-climbing-stairs/,Min Cost Climbing Stairs,5
https://leetcode.com/problems/find-smallest-letter-greater-than-target/,Find Smallest Letter Greater Than Target,2
https://leetcode.com/problems/network-delay-time/,Network Delay Time,3
https://leetcode.com/problems/delete-and-earn/,Delete and Earn,5
https://leetcode.com/problems/daily-temperatures/,Daily Temperatures,10
https://leetcode.com/problems/monotone-increasing-digits/,Monotone Increasing Digits,1
https://leetcode.com/problems/sentence-similarity-ii/,Sentence Similarity II,2
https://leetcode.com/problems/asteroid-collision/,Asteroid Collision,14
https://leetcode.com/problems/my-calendar-i/,My Calendar I,4
https://leetcode.com/problems/self-dividing-numbers/,Self Dividing Numbers,2
https://leetcode.com/problems/split-linked-list-in-parts/,Split Linked List in Parts,2
https://leetcode.com/problems/find-pivot-index/,Find Pivot Index,3
https://leetcode.com/problems/accounts-merge/,Accounts Merge,2
https://leetcode.com/problems/max-stack/,Max Stack,3
https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-transaction-fee/,Best Time to Buy and Sell Stock with Transaction Fee,3
https://leetcode.com/problems/subarray-product-less-than-k/,Subarray Product Less Than K,3
https://leetcode.com/problems/to-lower-case/,To Lower Case,2
https://leetcode.com/problems/design-hashmap/,Design HashMap,10
https://leetcode.com/problems/design-hashset/,Design HashSet,3
https://leetcode.com/problems/binary-search/,Binary Search,13
https://leetcode.com/problems/kth-largest-element-in-a-stream/,Kth Largest Element in a Stream,4
https://leetcode.com/problems/insert-into-a-binary-search-tree/,Insert into a Binary Search Tree,2
https://leetcode.com/problems/search-in-a-binary-search-tree/,Search in a Binary Search Tree,2
https://leetcode.com/problems/partition-to-k-equal-sum-subsets/,Partition to K Equal Sum Subsets,2
https://leetcode.com/problems/max-area-of-island/,Max Area of Island,19
https://leetcode.com/problems/number-of-distinct-islands/,Number of Distinct Islands,8
https://leetcode.com/problems/top-k-frequent-words/,Top K Frequent Words,12
https://leetcode.com/problems/knight-probability-in-chessboard/,Knight Probability in Chessboard,3
https://leetcode.com/problems/longest-univalue-path/,Longest Univalue Path,2
https://leetcode.com/problems/redundant-connection-ii/,Redundant Connection II,2
https://leetcode.com/problems/valid-palindrome-ii/,Valid Palindrome II,5
https://leetcode.com/problems/valid-parenthesis-string/,Valid Parenthesis String,5
https://leetcode.com/problems/cut-off-trees-for-golf-event/,Cut Off Trees for Golf Event,3
https://leetcode.com/problems/number-of-longest-increasing-subsequence/,Number of Longest Increasing Subsequence,2
https://leetcode.com/problems/maximum-swap/,Maximum Swap,4
https://leetcode.com/problems/trim-a-binary-search-tree/,Trim a Binary Search Tree,3
https://leetcode.com/problems/equal-tree-partition/,Equal Tree Partition,2
https://leetcode.com/problems/maximum-width-of-binary-tree/,Maximum Width of Binary Tree,6
https://leetcode.com/problems/find-k-closest-elements/,Find K Closest Elements,3
https://leetcode.com/problems/print-binary-tree/,Print Binary Tree,2
https://leetcode.com/problems/maximum-binary-tree/,Maximum Binary Tree,2
https://leetcode.com/problems/two-sum-iv-input-is-a-bst/,Two Sum IV - Input is a BST,2
https://leetcode.com/problems/find-duplicate-subtrees/,Find Duplicate Subtrees,7
https://leetcode.com/problems/2-keys-keyboard/,2 Keys Keyboard,4
https://leetcode.com/problems/maximum-length-of-pair-chain/,Maximum Length of Pair Chain,2
https://leetcode.com/problems/design-search-autocomplete-system/,Design Search Autocomplete System,9
https://leetcode.com/problems/solve-the-equation/,Solve the Equation,4
https://leetcode.com/problems/shopping-offers/,Shopping Offers,2
https://leetcode.com/problems/average-of-levels-in-binary-tree/,Average of Levels in Binary Tree,4
https://leetcode.com/problems/find-the-derangement-of-an-array/,Find the Derangement of An Array,2
https://leetcode.com/problems/sum-of-square-numbers/,Sum of Square Numbers,2
https://leetcode.com/problems/design-circular-queue/,Design Circular Queue,4
https://leetcode.com/problems/task-scheduler/,Task Scheduler,3
https://leetcode.com/problems/merge-two-binary-trees/,Merge Two Binary Trees,3
https://leetcode.com/problems/valid-triangle-number/,Valid Triangle Number,2
https://leetcode.com/problems/can-place-flowers/,Can Place Flowers,3
https://leetcode.com/problems/range-addition-ii/,Range Addition II,2
https://leetcode.com/problems/tag-validator/,Tag Validator,2
https://leetcode.com/problems/n-ary-tree-postorder-traversal/,N-ary Tree Postorder Traversal,2
https://leetcode.com/problems/design-in-memory-file-system/,Design In-Memory File System,16
https://leetcode.com/problems/delete-operation-for-two-strings/,Delete Operation for Two Strings,2
https://leetcode.com/problems/kill-process/,Kill Process,8
https://leetcode.com/problems/shortest-unsorted-continuous-subarray/,Shortest Unsorted Continuous Subarray,5
https://leetcode.com/problems/out-of-boundary-paths/,Out of Boundary Paths,3
https://leetcode.com/problems/subtree-of-another-tree/,Subtree of Another Tree,6
https://leetcode.com/problems/permutation-in-string/,Permutation in String,3
https://leetcode.com/problems/subarray-sum-equals-k/,Subarray Sum Equals K,19
https://leetcode.com/problems/reverse-words-in-a-string-iii/,Reverse Words in a String III,3
https://leetcode.com/problems/optimal-division/,Optimal Division,1
https://leetcode.com/problems/friend-circles/,Friend Circles,3
https://leetcode.com/problems/boundary-of-binary-tree/,Boundary of Binary Tree,12
https://leetcode.com/problems/diameter-of-binary-tree/,Diameter of Binary Tree,12
https://leetcode.com/problems/01-matrix/,01 Matrix,6
https://leetcode.com/problems/single-element-in-a-sorted-array/,Single Element in a Sorted Array,9
https://leetcode.com/problems/minimum-time-difference/,Minimum Time Difference,2
https://leetcode.com/problems/convert-bst-to-greater-tree/,Convert BST to Greater Tree,3
https://leetcode.com/problems/complex-number-multiplication/,Complex Number Multiplication,1
https://leetcode.com/problems/encode-and-decode-tinyurl/,Encode and Decode TinyURL,4
https://leetcode.com/problems/k-diff-pairs-in-an-array/,K-diff Pairs in an Array,2
https://leetcode.com/problems/minesweeper/,Minesweeper,2
https://leetcode.com/problems/random-pick-with-weight/,Random Pick with Weight,11
https://leetcode.com/problems/contiguous-array/,Contiguous Array,7
https://leetcode.com/problems/continuous-subarray-sum/,Continuous Subarray Sum,5
https://leetcode.com/problems/detect-capital/,Detect Capital,2
https://leetcode.com/problems/longest-palindromic-subsequence/,Longest Palindromic Subsequence,6
https://leetcode.com/problems/fibonacci-number/,Fibonacci Number,10
https://leetcode.com/problems/target-sum/,Target Sum,7
https://leetcode.com/problems/reverse-pairs/,Reverse Pairs,3
https://leetcode.com/problems/the-maze/,The Maze,2
https://leetcode.com/problems/total-hamming-distance/,Total Hamming Distance,2
https://leetcode.com/problems/number-complement/,Number Complement,2
https://leetcode.com/problems/heaters/,Heaters,2
https://leetcode.com/problems/concatenated-words/,Concatenated Words,30
https://leetcode.com/problems/validate-ip-address/,Validate IP Address,2
https://leetcode.com/problems/count-the-repetitions/,Count The Repetitions,3
https://leetcode.com/problems/optimal-account-balancing/,Optimal Account Balancing,2
https://leetcode.com/problems/island-perimeter/,Island Perimeter,2
https://leetcode.com/problems/lfu-cache/,LFU Cache,8
https://leetcode.com/problems/132-pattern/,132 Pattern,4
https://leetcode.com/problems/4sum-ii/,4Sum II,6
https://leetcode.com/problems/sort-characters-by-frequency/,Sort Characters By Frequency,2
https://leetcode.com/problems/delete-node-in-a-bst/,Delete Node in a BST,8
https://leetcode.com/problems/serialize-and-deserialize-bst/,Serialize and Deserialize BST,3
https://leetcode.com/problems/find-all-numbers-disappeared-in-an-array/,Find All Numbers Disappeared in an Array,5
https://leetcode.com/problems/add-two-numbers-ii/,Add Two Numbers II,3
https://leetcode.com/problems/string-compression/,String Compression,8
https://leetcode.com/problems/find-all-duplicates-in-an-array/,Find All Duplicates in an Array,5
https://leetcode.com/problems/find-all-anagrams-in-a-string/,Find All Anagrams in a String,15
https://leetcode.com/problems/find-right-interval/,Find Right Interval,2
https://leetcode.com/problems/non-overlapping-intervals/,Non-overlapping Intervals,4
https://leetcode.com/problems/all-oone-data-structure/,All O`one Data Structure,3
https://leetcode.com/problems/flatten-a-multilevel-doubly-linked-list/,Flatten a Multilevel Doubly Linked List,2
https://leetcode.com/problems/longest-repeating-character-replacement/,Longest Repeating Character Replacement,6
https://leetcode.com/problems/strong-password-checker/,Strong Password Checker,6
https://leetcode.com/problems/battleships-in-a-board/,Battleships in a Board,2
https://leetcode.com/problems/pacific-atlantic-water-flow/,Pacific Atlantic Water Flow,2
https://leetcode.com/problems/partition-equal-subset-sum/,Partition Equal Subset Sum,4
https://leetcode.com/problems/add-strings/,Add Strings,3
https://leetcode.com/problems/third-maximum-number/,Third Maximum Number,2
https://leetcode.com/problems/arithmetic-slices/,Arithmetic Slices,2
https://leetcode.com/problems/split-array-largest-sum/,Split Array Largest Sum,6
https://leetcode.com/problems/longest-palindrome/,Longest Palindrome,2
https://leetcode.com/problems/convert-a-number-to-hexadecimal/,Convert a Number to Hexadecimal,2
https://leetcode.com/problems/frog-jump/,Frog Jump,6
https://leetcode.com/problems/remove-k-digits/,Remove K Digits,10
https://leetcode.com/problems/evaluate-division/,Evaluate Division,10
https://leetcode.com/problems/random-pick-index/,Random Pick Index,2
https://leetcode.com/problems/rotate-function/,Rotate Function,1
https://leetcode.com/problems/longest-substring-with-at-least-k-repeating-characters/,Longest Substring with At Least K Repeating Characters,3
https://leetcode.com/problems/decode-string/,Decode String,12
https://leetcode.com/problems/is-subsequence/,Is Subsequence,4
https://leetcode.com/problems/find-the-difference/,Find the Difference,3
https://leetcode.com/problems/longest-absolute-file-path/,Longest Absolute File Path,2
https://leetcode.com/problems/first-unique-character-in-a-string/,First Unique Character in a String,30
https://leetcode.com/problems/linked-list-random-node/,Linked List Random Node,2
https://leetcode.com/problems/insert-delete-getrandom-o1/,Insert Delete GetRandom O(1),17
https://leetcode.com/problems/design-phone-directory/,Design Phone Directory,2
https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix/,Kth Smallest Element in a Sorted Matrix,6
https://leetcode.com/problems/combination-sum-iv/,Combination Sum IV,4
https://leetcode.com/problems/find-k-pairs-with-smallest-sums/,Find K Pairs with Smallest Sums,2
https://leetcode.com/problems/range-addition/,Range Addition,18
https://leetcode.com/problems/find-leaves-of-binary-tree/,Find Leaves of Binary Tree,2
