problem_link,problem_name,num_occur
https://leetcode.com/problems/decode-string/,Decode String,11
https://leetcode.com/problems/utf-8-validation/,UTF-8 Validation,2
https://leetcode.com/problems/first-unique-character-in-a-string/,First Unique Character in a String,4
https://leetcode.com/problems/insert-delete-getrandom-o1-duplicates-allowed/,Insert Delete GetRandom O(1) - Duplicates allowed,5
https://leetcode.com/problems/insert-delete-getrandom-o1/,Insert Delete GetRandom O(1),23
https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix/,Kth Smallest Element in a Sorted Matrix,18
https://leetcode.com/problems/combination-sum-iv/,Combination Sum IV,2
https://leetcode.com/problems/sum-of-two-integers/,Sum of Two Integers,2
https://leetcode.com/problems/find-leaves-of-binary-tree/,Find Leaves of Binary Tree,2
https://leetcode.com/problems/intersection-of-two-arrays-ii/,Intersection of Two Arrays II,4
https://leetcode.com/problems/intersection-of-two-arrays/,Intersection of Two Arrays,6
https://leetcode.com/problems/design-tic-tac-toe/,Design Tic-Tac-Toe,15
https://leetcode.com/problems/top-k-frequent-elements/,Top K Frequent Elements,97
https://leetcode.com/problems/moving-average-from-data-stream/,Moving Average from Data Stream,43
https://leetcode.com/problems/reverse-string/,Reverse String,3
https://leetcode.com/problems/integer-break/,Integer Break,3
https://leetcode.com/problems/flatten-nested-list-iterator/,Flatten Nested List Iterator,4
https://leetcode.com/problems/nested-list-weight-sum/,Nested List Weight Sum,100
https://leetcode.com/problems/palindrome-pairs/,Palindrome Pairs,2
https://leetcode.com/problems/increasing-triplet-subsequence/,Increasing Triplet Subsequence,2
https://leetcode.com/problems/largest-bst-subtree/,Largest BST Subtree,7
https://leetcode.com/problems/reconstruct-itinerary/,Reconstruct Itinerary,6
https://leetcode.com/problems/odd-even-linked-list/,Odd Even Linked List,6
https://leetcode.com/problems/maximum-size-subarray-sum-equals-k/,Maximum Size Subarray Sum Equals k,11
https://leetcode.com/problems/number-of-connected-components-in-an-undirected-graph/,Number of Connected Components in an Undirected Graph,3
https://leetcode.com/problems/coin-change/,Coin Change,2
https://leetcode.com/problems/shortest-distance-from-all-buildings/,Shortest Distance from All Buildings,22
https://leetcode.com/problems/remove-duplicate-letters/,Remove Duplicate Letters,2
https://leetcode.com/problems/binary-tree-vertical-order-traversal/,Binary Tree Vertical Order Traversal,188
https://leetcode.com/problems/sparse-matrix-multiplication/,Sparse Matrix Multiplication,10
https://leetcode.com/problems/range-sum-query-2d-immutable/,Range Sum Query 2D - Immutable,10
https://leetcode.com/problems/range-sum-query-immutable/,Range Sum Query - Immutable,2
https://leetcode.com/problems/remove-invalid-parentheses/,Remove Invalid Parentheses,36
https://leetcode.com/problems/bulls-and-cows/,Bulls and Cows,2
https://leetcode.com/problems/binary-tree-longest-consecutive-sequence/,Binary Tree Longest Consecutive Sequence,3
https://leetcode.com/problems/best-meeting-point/,Best Meeting Point,2
https://leetcode.com/problems/unique-word-abbreviation/,Unique Word Abbreviation,3
https://leetcode.com/problems/find-the-duplicate-number/,Find the Duplicate Number,4
https://leetcode.com/problems/walls-and-gates/,Walls and Gates,15
https://leetcode.com/problems/inorder-successor-in-bst/,Inorder Successor In BST,6
https://leetcode.com/problems/move-zeroes/,Move Zeroes,19
https://leetcode.com/problems/expression-add-operators/,Expression Add Operators,23
https://leetcode.com/problems/first-bad-version/,First Bad Version,7
https://leetcode.com/problems/find-the-celebrity/,Find the Celebrity,2
https://leetcode.com/problems/h-index/,H-Index,2
https://leetcode.com/problems/integer-to-english-words/,Integer to English Words,20
https://leetcode.com/problems/encode-and-decode-strings/,Encode and Decode Strings,3
https://leetcode.com/problems/closest-binary-search-tree-value/,Closest Binary Search Tree Value,21
https://leetcode.com/problems/alien-dictionary/,Alien Dictionary,16
https://leetcode.com/problems/missing-number/,Missing Number,6
https://leetcode.com/problems/palindrome-permutation/,Palindrome Permutation,12
https://leetcode.com/problems/paint-house-ii/,Paint House II,1
https://leetcode.com/problems/ugly-number/,Ugly Number,3
https://leetcode.com/problems/binary-tree-paths/,Binary Tree Paths,2
https://leetcode.com/problems/meeting-rooms-ii/,Meeting Rooms II,33
https://leetcode.com/problems/group-shifted-strings/,Group Shifted Strings,47
https://leetcode.com/problems/strobogrammatic-number-ii/,Strobogrammatic Number II,4
https://leetcode.com/problems/strobogrammatic-number/,Strobogrammatic Number,19
https://leetcode.com/problems/shortest-word-distance/,Shortest Word Distance,2
https://leetcode.com/problems/valid-anagram/,Valid Anagram,8
https://leetcode.com/problems/search-a-2d-matrix-ii/,Search a 2D Matrix II,2
https://leetcode.com/problems/sliding-window-maximum/,Sliding Window Maximum,5
https://leetcode.com/problems/product-of-array-except-self/,Product of Array Except Self,18
https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree/,Lowest Common Ancestor of a Binary Tree,180
https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree/,Lowest Common Ancestor of a Binary Search Tree,5
https://leetcode.com/problems/palindrome-linked-list/,Palindrome Linked List,16
https://leetcode.com/problems/kth-smallest-element-in-a-bst/,Kth Smallest Element in a BST,6
https://leetcode.com/problems/basic-calculator-ii/,Basic Calculator II,118
https://leetcode.com/problems/invert-binary-tree/,Invert Binary Tree,5
https://leetcode.com/problems/basic-calculator/,Basic Calculator,10
https://leetcode.com/problems/contains-duplicate-ii/,Contains Duplicate II,15
https://leetcode.com/problems/kth-largest-element-in-an-array/,Kth Largest Element in an Array,140
https://leetcode.com/problems/word-search-ii/,Word Search II,5
https://leetcode.com/problems/add-and-search-word-data-structure-design/,Add and Search Word - Data structure design,7
https://leetcode.com/problems/course-schedule-ii/,Course Schedule II,5
https://leetcode.com/problems/minimum-size-subarray-sum/,Minimum Size Subarray Sum,8
https://leetcode.com/problems/implement-trie-prefix-tree/,Implement Trie,2
https://leetcode.com/problems/course-schedule/,Course Schedule,9
https://leetcode.com/problems/reverse-linked-list/,Reverse Linked List,4
https://leetcode.com/problems/remove-linked-list-elements/,Remove Linked List Elements,2
https://leetcode.com/problems/number-of-islands/,Number of Islands,34
https://leetcode.com/problems/binary-tree-right-side-view/,Binary Tree Right Side View,108
https://leetcode.com/problems/house-robber/,House Robber,2
https://leetcode.com/problems/number-of-1-bits/,Number of 1 Bits,4
https://leetcode.com/problems/reverse-bits/,Reverse Bits,3
https://leetcode.com/problems/rotate-array/,Rotate Array,2
https://leetcode.com/problems/largest-number/,Largest Number,3
https://leetcode.com/problems/binary-search-tree-iterator/,Binary Search Tree Iterator,50
https://leetcode.com/problems/majority-element/,Majority Element,2
https://leetcode.com/problems/fraction-to-recurring-decimal/,Fraction to Recurring Decimal,4
https://leetcode.com/problems/maximum-gap/,Maximum Gap,2
https://leetcode.com/problems/missing-ranges/,Missing Ranges,8
https://leetcode.com/problems/find-peak-element/,Find Peak Element,82
https://leetcode.com/problems/one-edit-distance/,One Edit Distance,7
https://leetcode.com/problems/intersection-of-two-linked-lists/,Intersection of Two Linked Lists,4
https://leetcode.com/problems/read-n-characters-given-read4-ii-call-multiple-times/,Read N Characters Given Read4 II - Call multiple times,2
https://leetcode.com/problems/read-n-characters-given-read4/,Read N Characters Given Read4,3
https://leetcode.com/problems/min-stack/,Min Stack,4
https://leetcode.com/problems/find-minimum-in-rotated-sorted-array/,Find Minimum in Rotated Sorted Array,8
https://leetcode.com/problems/evaluate-reverse-polish-notation/,Evaluate Reverse Polish Notation,2
https://leetcode.com/problems/sort-list/,Sort List,6
https://leetcode.com/problems/lru-cache/,LRU Cache,60
https://leetcode.com/problems/binary-tree-postorder-traversal/,Binary Tree Postorder Traversal,2
https://leetcode.com/problems/reorder-list/,Reorder List,2
https://leetcode.com/problems/word-break-ii/,Word Break II,22
https://leetcode.com/problems/word-break/,Word Break,33
https://leetcode.com/problems/copy-list-with-random-pointer/,Copy List with Random Pointer,64
https://leetcode.com/problems/single-number/,Single Number,4
https://leetcode.com/problems/clone-graph/,Clone Graph,38
https://leetcode.com/problems/palindrome-partitioning/,Palindrome Partitioning,2
https://leetcode.com/problems/sum-root-to-leaf-numbers/,Sum Root to Leaf Numbers,31
https://leetcode.com/problems/word-ladder/,Word Ladder,13
https://leetcode.com/problems/word-ladder-ii/,Word Ladder II,4
https://leetcode.com/problems/valid-palindrome/,Valid Palindrome,94
https://leetcode.com/problems/binary-tree-maximum-path-sum/,Binary Tree Maximum Path Sum,16
https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii/,Best Time to Buy and Sell Stock II,5
https://leetcode.com/problems/best-time-to-buy-and-sell-stock/,Best Time to Buy and Sell Stock,16
https://leetcode.com/problems/flatten-binary-tree-to-linked-list/,Flatten Binary Tree to Linked List,10
https://leetcode.com/problems/path-sum-ii/,Path Sum II,4
https://leetcode.com/problems/path-sum/,Path Sum,8
https://leetcode.com/problems/minimum-depth-of-binary-tree/,Minimum Depth of Binary Tree,4
https://leetcode.com/problems/balanced-binary-tree/,Balanced Binary Tree,2
https://leetcode.com/problems/convert-sorted-list-to-binary-search-tree/,Convert Sorted List to Binary Search Tree,11
https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree/,Convert Sorted Array to Binary Search Tree,2
https://leetcode.com/problems/maximum-depth-of-binary-tree/,Maximum Depth of Binary Tree,2
https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal/,Binary Tree Zigzag Level Order Traversal,18
https://leetcode.com/problems/binary-tree-level-order-traversal/,Binary Tree Level Order Traversal,6
https://leetcode.com/problems/symmetric-tree/,Symmetric Tree,12
https://leetcode.com/problems/same-tree/,Same Tree,2
https://leetcode.com/problems/validate-binary-search-tree/,Validate Binary Search Tree,8
https://leetcode.com/problems/restore-ip-addresses/,Restore IP Addresses,2
https://leetcode.com/problems/reverse-linked-list-ii/,Reverse Linked List II,7
https://leetcode.com/problems/decode-ways/,Decode Ways,4
https://leetcode.com/problems/subsets-ii/,Subsets II,3
https://leetcode.com/problems/merge-sorted-array/,Merge Sorted Array,89
https://leetcode.com/problems/largest-rectangle-in-histogram/,Largest Rectangle in Histogram,4
https://leetcode.com/problems/remove-duplicates-from-sorted-list/,Remove Duplicates from Sorted List,4
https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii/,Remove Duplicates from Sorted List II,2
https://leetcode.com/problems/search-in-rotated-sorted-array-ii/,Search in Rotated Sorted Array II,2
https://leetcode.com/problems/word-search/,Word Search,12
https://leetcode.com/problems/subsets/,Subsets,38
https://leetcode.com/problems/combinations/,Combinations,5
https://leetcode.com/problems/minimum-window-substring/,Minimum Window Substring,20
https://leetcode.com/problems/sort-colors/,Sort Colors,2
https://leetcode.com/problems/search-a-2d-matrix/,Search a 2D Matrix,14
https://leetcode.com/problems/set-matrix-zeroes/,Set Matrix Zeroes,5
https://leetcode.com/problems/edit-distance/,Edit Distance,2
https://leetcode.com/problems/simplify-path/,Simplify Path,112
https://leetcode.com/problems/text-justification/,Text Justification,4
https://leetcode.com/problems/add-binary/,Add Binary,10
https://leetcode.com/problems/plus-one/,Plus One,11
https://leetcode.com/problems/valid-number/,Valid Number,53
https://leetcode.com/problems/unique-paths-ii/,Unique Paths II,8
https://leetcode.com/problems/unique-paths/,Unique Paths,11
https://leetcode.com/problems/permutation-sequence/,Permutation Sequence,2
https://leetcode.com/problems/insert-interval/,Insert Intervals,5
https://leetcode.com/problems/merge-intervals/,Merge Intervals,110
https://leetcode.com/problems/jump-game/,Jump Game,8
https://leetcode.com/problems/spiral-matrix/,Spiral Matrix,10
https://leetcode.com/problems/maximum-subarray/,Maximum Subarray,11
https://leetcode.com/problems/n-queens/,N-Queens,4
https://leetcode.com/problems/powx-n/,"Pow(x, n)",162
https://leetcode.com/problems/group-anagrams/,Group Anagrams,17
https://leetcode.com/problems/rotate-image/,Rotate Image,12
https://leetcode.com/problems/permutations/,Permutations,7
https://leetcode.com/problems/wildcard-matching/,Wildcard Matching,2
https://leetcode.com/problems/multiply-strings/,Multiply Strings,14
https://leetcode.com/problems/trapping-rain-water/,Trapping Rain Water,34
https://leetcode.com/problems/first-missing-positive/,First Missing Positive,4
https://leetcode.com/problems/combination-sum-ii/,Combination Sum II,4
https://leetcode.com/problems/combination-sum/,Combination Sum,12
https://leetcode.com/problems/count-and-say/,Count and Say,5
https://leetcode.com/problems/sudoku-solver/,Sudoku Solver,2
https://leetcode.com/problems/valid-sudoku/,Valid Sudoku,4
https://leetcode.com/problems/search-insert-position/,Search Insert Position,2
https://leetcode.com/problems/search-in-rotated-sorted-array/,Search in Rotated Sorted Array,30
https://leetcode.com/problems/longest-valid-parentheses/,Longest Valid Parentheses,4
https://leetcode.com/problems/divide-two-integers/,Divide Two Integers,11
https://leetcode.com/problems/implement-strstr/,Implement strStr(),3
https://leetcode.com/problems/remove-duplicates-from-sorted-array/,Remove Duplicates from Sorted Array,16
https://leetcode.com/problems/reverse-nodes-in-k-group/,Reverse Nodes in k-Group,5
https://leetcode.com/problems/swap-nodes-in-pairs/,Swap Nodes in Pairs,9
https://leetcode.com/problems/merge-k-sorted-lists/,Merge k Sorted Lists,59
https://leetcode.com/problems/generate-parentheses/,Generate Parentheses,16
https://leetcode.com/problems/merge-two-sorted-lists/,Merge Two Sorted Lists,13
https://leetcode.com/problems/valid-parentheses/,Valid Parentheses,24
https://leetcode.com/problems/remove-nth-node-from-end-of-list/,Remove Nth Node From End of List,23
https://leetcode.com/problems/4sum/,4 Sum,5
https://leetcode.com/problems/letter-combinations-of-a-phone-number/,Letter Combinations of a Phone Number,14
https://leetcode.com/problems/3sum-closest/,3Sum Closest,25
https://leetcode.com/problems/3sum/,3Sum,28
https://leetcode.com/problems/longest-common-prefix/,Longest Common Prefix,26
https://leetcode.com/problems/roman-to-integer,Roman to Integer,8
https://leetcode.com/problems/container-with-most-water/,Container With Most Water,8
https://leetcode.com/problems/regular-expression-matching/,Regular Expression Matching,19
https://leetcode.com/problems/palindrome-number/,Palindrome Number,8
https://leetcode.com/problems/string-to-integer-atoi/,String to Integer (atoi),32
https://leetcode.com/problems/reverse-integer/,Reverse Integer,4
https://leetcode.com/problems/longest-palindromic-substring/,Longest Palindromic Substring,7
https://leetcode.com/problems/median-of-two-sorted-arrays/,Median of Two Sorted Arrays,7
https://leetcode.com/problems/longest-substring-without-repeating-characters/,Longest Substring Without Repeating Characters,23
https://leetcode.com/problems/add-two-numbers/,Add Two Numbers,19
https://leetcode.com/problems/two-sum/,Two Sum,21
