problem_link,problem_name,num_occur
https://leetcode.com/problems/permutation-in-string/,Permutation in String,2
https://leetcode.com/problems/reshape-the-matrix/,Reshape the Matrix,2
https://leetcode.com/problems/subarray-sum-equals-k/,Subarray Sum Equals K,4
https://leetcode.com/problems/brick-wall/,Brick Wall,2
https://leetcode.com/problems/friend-circles/,Friend Circles,2
https://leetcode.com/problems/boundary-of-binary-tree/,Boundary of Binary Tree,2
https://leetcode.com/problems/diameter-of-binary-tree/,Diameter of Binary Tree,4
https://leetcode.com/problems/convert-bst-to-greater-tree/,Convert BST to Greater Tree,2
https://leetcode.com/problems/encode-and-decode-tinyurl/,Encode and Decode TinyURL,2
https://leetcode.com/problems/k-diff-pairs-in-an-array/,K-diff Pairs in an Array,2
https://leetcode.com/problems/minesweeper/,Minesweeper,2
https://leetcode.com/problems/coin-change-2/,Coin Change 2,2
https://leetcode.com/problems/longest-palindromic-subsequence/,Longest Palindromic Subsequence,2
https://leetcode.com/problems/target-sum/,Target Sum,2
https://leetcode.com/problems/construct-the-rectangle/,Construct the Rectangle,2
https://leetcode.com/problems/zuma-game/,Zuma Game,4
https://leetcode.com/problems/4sum-ii/,4Sum II,2
https://leetcode.com/problems/sort-characters-by-frequency/,Sort Characters By Frequency,2
https://leetcode.com/problems/add-two-numbers-ii/,Add Two Numbers II,6
https://leetcode.com/problems/find-all-anagrams-in-a-string/,Find All Anagrams in a String,3
https://leetcode.com/problems/flatten-a-multilevel-doubly-linked-list/,Flatten a Multilevel Doubly Linked List,28
https://leetcode.com/problems/valid-word-square/,Valid Word Square,2
https://leetcode.com/problems/maximum-xor-of-two-numbers-in-an-array/,Maximum XOR of Two Numbers in an Array,2
https://leetcode.com/problems/add-strings/,Add Strings,3
https://leetcode.com/problems/arithmetic-slices/,Arithmetic Slices,2
https://leetcode.com/problems/remove-k-digits/,Remove K Digits,3
https://leetcode.com/problems/evaluate-division/,Evaluate Division,2
https://leetcode.com/problems/integer-replacement/,Integer Replacement,2
https://leetcode.com/problems/decode-string/,Decode String,33
https://leetcode.com/problems/elimination-game/,Elimination Game,4
https://leetcode.com/problems/first-unique-character-in-a-string/,First Unique Character in a String,13
https://leetcode.com/problems/insert-delete-getrandom-o1/,Insert Delete GetRandom O(1),23
https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix/,Kth Smallest Element in a Sorted Matrix,2
https://leetcode.com/problems/wiggle-subsequence/,Wiggle Subsequence,2
https://leetcode.com/problems/guess-number-higher-or-lower/,Guess Number Higher or Lower,2
https://leetcode.com/problems/count-numbers-with-unique-digits/,Count Numbers with Unique Digits,2
https://leetcode.com/problems/intersection-of-two-arrays-ii/,Intersection of Two Arrays II,2
https://leetcode.com/problems/intersection-of-two-arrays/,Intersection of Two Arrays,2
https://leetcode.com/problems/top-k-frequent-elements/,Top K Frequent Elements,4
https://leetcode.com/problems/reverse-vowels-of-a-string/,Reverse Vowels of a String,2
https://leetcode.com/problems/counting-bits/,Counting Bits,2
https://leetcode.com/problems/coin-change/,Coin Change,4
https://leetcode.com/problems/maximum-product-of-word-lengths/,Maximum Product of Word Lengths,2
https://leetcode.com/problems/binary-tree-vertical-order-traversal/,Binary Tree Vertical Order Traversal,8
https://leetcode.com/problems/super-ugly-number/,Super Ugly Number,2
https://leetcode.com/problems/burst-balloons/,Burst Balloons,4
https://leetcode.com/problems/game-of-life/,Game of Life,4
https://leetcode.com/problems/walls-and-gates/,Walls and Gates,2
https://leetcode.com/problems/move-zeroes/,Move Zeroes,4
https://leetcode.com/problems/alien-dictionary/,Alien Dictionary,4
https://leetcode.com/problems/add-digits/,Add Digits,2
https://leetcode.com/problems/binary-tree-paths/,Binary Tree Paths,3
https://leetcode.com/problems/meeting-rooms-ii/,Meeting Rooms II,20
https://leetcode.com/problems/valid-anagram/,Valid Anagram,8
https://leetcode.com/problems/different-ways-to-add-parentheses/,Different Ways to Add Parentheses,3
https://leetcode.com/problems/search-a-2d-matrix-ii/,Search a 2D Matrix II,3
https://leetcode.com/problems/sliding-window-maximum/,Sliding Window Maximum,2
https://leetcode.com/problems/product-of-array-except-self/,Product of Array Except Self,4
https://leetcode.com/problems/palindrome-linked-list/,Palindrome Linked List,3
https://leetcode.com/problems/invert-binary-tree/,Invert Binary Tree,2
https://leetcode.com/problems/contains-duplicate-ii/,Contains Duplicate II,2
https://leetcode.com/problems/contains-duplicate/,Contains Duplicate,2
https://leetcode.com/problems/kth-largest-element-in-an-array/,Kth Largest Element in an Array,5
https://leetcode.com/problems/shortest-palindrome/,Shortest Palindrome,3
https://leetcode.com/problems/minimum-size-subarray-sum/,Minimum Size Subarray Sum,2
https://leetcode.com/problems/course-schedule/,Course Schedule,2
https://leetcode.com/problems/reverse-linked-list/,Reverse Linked List,4
https://leetcode.com/problems/number-of-islands/,Number of Islands,33
https://leetcode.com/problems/binary-tree-right-side-view/,Binary Tree Right Side View,4
https://leetcode.com/problems/house-robber/,House Robber,2
https://leetcode.com/problems/binary-search-tree-iterator/,Binary Search Tree Iterator,4
https://leetcode.com/problems/majority-element/,Majority Element,3
https://leetcode.com/problems/min-stack/,Min Stack,7
https://leetcode.com/problems/maximum-product-subarray/,Maximum Product Subarray,3
https://leetcode.com/problems/lru-cache/,LRU Cache,19
https://leetcode.com/problems/reorder-list/,Reorder List,2
https://leetcode.com/problems/word-break-ii/,Word Break II,7
https://leetcode.com/problems/word-break/,Word Break,5
https://leetcode.com/problems/copy-list-with-random-pointer/,Copy List with Random Pointer,3
https://leetcode.com/problems/single-number/,Single Number,5
https://leetcode.com/problems/gas-station/,Gas Station,3
https://leetcode.com/problems/clone-graph/,Clone Graph,6
https://leetcode.com/problems/surrounded-regions/,Surrounded Regions,4
https://leetcode.com/problems/longest-consecutive-sequence/,Longest Consecutive Sequence,2
https://leetcode.com/problems/valid-palindrome/,Valid Palindrome,3
https://leetcode.com/problems/binary-tree-maximum-path-sum/,Binary Tree Maximum Path Sum,2
https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii/,Best Time to Buy and Sell Stock II,3
https://leetcode.com/problems/best-time-to-buy-and-sell-stock/,Best Time to Buy and Sell Stock,12
https://leetcode.com/problems/minimum-depth-of-binary-tree/,Minimum Depth of Binary Tree,2
https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal/,Construct Binary Tree from Preorder and Inorder Traversal,3
https://leetcode.com/problems/maximum-depth-of-binary-tree/,Maximum Depth of Binary Tree,2
https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal/,Binary Tree Zigzag Level Order Traversal,5
https://leetcode.com/problems/binary-tree-level-order-traversal/,Binary Tree Level Order Traversal,6
https://leetcode.com/problems/symmetric-tree/,Symmetric Tree,3
https://leetcode.com/problems/same-tree/,Same Tree,2
https://leetcode.com/problems/recover-binary-search-tree/,Recover Binary Search Tree,2
https://leetcode.com/problems/validate-binary-search-tree/,Validate Binary Search Tree,14
https://leetcode.com/problems/interleaving-string/,Interleaving String,2
https://leetcode.com/problems/decode-ways/,Decode Ways,3
https://leetcode.com/problems/subsets-ii/,Subsets II,2
https://leetcode.com/problems/merge-sorted-array/,Merge Sorted Array,4
https://leetcode.com/problems/largest-rectangle-in-histogram/,Largest Rectangle in Histogram,2
https://leetcode.com/problems/remove-duplicates-from-sorted-list/,Remove Duplicates from Sorted List,2
https://leetcode.com/problems/word-search/,Word Search,14
https://leetcode.com/problems/subsets/,Subsets,4
https://leetcode.com/problems/search-a-2d-matrix/,Search a 2D Matrix,5
https://leetcode.com/problems/set-matrix-zeroes/,Set Matrix Zeroes,3
https://leetcode.com/problems/edit-distance/,Edit Distance,2
https://leetcode.com/problems/climbing-stairs/,Climbing Stairs,2
https://leetcode.com/problems/sqrtx/,Sqrt(x),2
https://leetcode.com/problems/unique-paths/,Unique Paths,4
https://leetcode.com/problems/rotate-list/,Rotate List,3
https://leetcode.com/problems/merge-intervals/,Merge Intervals,20
https://leetcode.com/problems/jump-game/,Jump Game,2
https://leetcode.com/problems/maximum-subarray/,Maximum Subarray,4
https://leetcode.com/problems/n-queens/,N-Queens,3
https://leetcode.com/problems/powx-n/,"Pow(x, n)",8
https://leetcode.com/problems/rotate-image/,Rotate Image,3
https://leetcode.com/problems/permutations/,Permutations,2
https://leetcode.com/problems/jump-game-ii/,Jump Game II,3
https://leetcode.com/problems/trapping-rain-water/,Trapping Rain Water,15
https://leetcode.com/problems/combination-sum-ii/,Combination Sum II,2
https://leetcode.com/problems/combination-sum/,Combination Sum,3
https://leetcode.com/problems/search-insert-position/,Search Insert Position,3
https://leetcode.com/problems/search-in-rotated-sorted-array/,Search in Rotated Sorted Array,7
https://leetcode.com/problems/divide-two-integers/,Divide Two Integers,2
https://leetcode.com/problems/remove-duplicates-from-sorted-array/,Remove Duplicates from Sorted Array,4
https://leetcode.com/problems/reverse-nodes-in-k-group/,Reverse Nodes in k-Group,2
https://leetcode.com/problems/swap-nodes-in-pairs/,Swap Nodes in Pairs,2
https://leetcode.com/problems/merge-k-sorted-lists/,Merge k Sorted Lists,2
https://leetcode.com/problems/generate-parentheses/,Generate Parentheses,3
https://leetcode.com/problems/merge-two-sorted-lists/,Merge Two Sorted Lists,3
https://leetcode.com/problems/valid-parentheses/,Valid Parentheses,14
https://leetcode.com/problems/remove-nth-node-from-end-of-list/,Remove Nth Node From End of List,3
https://leetcode.com/problems/letter-combinations-of-a-phone-number/,Letter Combinations of a Phone Number,5
https://leetcode.com/problems/3sum/,3Sum,6
https://leetcode.com/problems/longest-common-prefix/,Longest Common Prefix,5
https://leetcode.com/problems/roman-to-integer,Roman to Integer,10
https://leetcode.com/problems/integer-to-roman/,Integer to Roman,5
https://leetcode.com/problems/container-with-most-water/,Container With Most Water,5
https://leetcode.com/problems/regular-expression-matching/,Regular Expression Matching,3
https://leetcode.com/problems/palindrome-number/,Palindrome Number,6
https://leetcode.com/problems/string-to-integer-atoi/,String to Integer (atoi),5
https://leetcode.com/problems/reverse-integer/,Reverse Integer,2
https://leetcode.com/problems/longest-palindromic-substring/,Longest Palindromic Substring,6
https://leetcode.com/problems/median-of-two-sorted-arrays/,Median of Two Sorted Arrays,2
https://leetcode.com/problems/longest-substring-without-repeating-characters/,Longest Substring Without Repeating Characters,23
https://leetcode.com/problems/add-two-numbers/,Add Two Numbers,16
https://leetcode.com/problems/two-sum/,Two Sum,16
